x,y,p_BACK,p_NORM,p_DEB,p_TUM,p_ADI,p_MUC,p_MUS,p_STR,p_LYM,p_Cancer,p_Normal,p_Others,group_argmax,kather_topclass,in_roi,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble,pred_class_ensemble,gt_label,pred_label,cancer_mask,gt_class,pred_class,correct
65536,21504,1.0381645e-11,3.9489586e-07,5.232962e-11,0.9999995,3.6388947e-13,1.9375779e-09,9.784081e-09,7.213011e-08,7.272121e-12,0.9999996,4.046876e-07,2.000289e-09,Cancer,TUM,True,0.8062431,0.9686196,0.6658452,0.8135693,gland,0,0,True,gland,gland,True
66048,21504,2.8327237e-19,1.0619506e-09,1.17176674e-14,1.0,1.0365663e-26,3.0297174999999997e-18,1.4664511e-18,3.7353994e-17,3.647787e-15,1.0,1.0619543e-09,1.172098e-14,Cancer,TUM,True,0.65665823,0.9235924,0.84234506,0.8075319,gland,0,0,True,gland,gland,True
66560,21504,1.6203337e-07,0.0005415136,4.794003e-06,0.99935573,6.8658434e-09,4.13436e-06,5.669918e-05,3.5519835e-05,1.3806767e-06,0.99939126,0.0005996004,9.090396e-06,Cancer,TUM,True,0.9507779,0.9353465,0.7799929,0.88870573,gland,0,0,True,gland,gland,True
67072,21504,7.544592e-09,2.5584193e-08,5.640846e-10,0.99999964,1.0821441e-12,3.8134098e-07,1.4849141e-11,4.96604e-11,1.0588935e-14,0.99999964,2.5600134e-08,3.8944967e-07,Cancer,TUM,True,0.9348725,0.9559813,0.9532751,0.94804305,gland,0,0,True,gland,gland,True
67584,21504,1.8081127999999998e-18,4.2527128e-12,5.697328400000001e-16,1.0,1.8481381e-28,4.5954907e-12,4.3848897e-23,2.304737e-19,1.5163876e-25,1.0,4.2527128e-12,4.5960622e-12,Cancer,TUM,True,0.9651191,0.89143354,0.9394706,0.93200773,gland,0,0,True,gland,gland,True
68096,21504,1.0186142e-17,8.414604e-11,5.5913695e-18,1.0,4.0736575000000002e-22,4.70901e-13,1.0144572e-17,9.823710999999999e-20,1.943549e-24,1.0,8.4146044e-11,4.7091676e-13,Cancer,TUM,True,0.99871576,0.99877447,0.9954615,0.99765056,gland,0,0,True,gland,gland,True
68608,21504,4.2462263e-13,5.734894e-10,8.053413e-11,1.0,9.66998e-18,2.1881218e-10,2.649821e-13,4.2469295e-10,9.5823414e-15,1.0,5.73764e-10,2.9977093e-10,Cancer,TUM,True,0.9890131,0.9814534,0.9863631,0.9856098,gland,0,0,True,gland,gland,True
69120,21504,2.9982412e-11,3.8205167e-06,3.8194926e-08,0.9999956,2.6152481e-14,5.5266264e-10,1.8258978e-10,5.7895413e-08,5.7308705e-07,0.99999565,4.3937866e-06,3.877757e-08,Cancer,TUM,True,0.9911527,0.9890131,0.93581736,0.9719944,gland,0,0,True,gland,gland,True
69632,21504,1.6385932e-10,3.0305463e-09,1.1231398e-09,1.0,6.260634e-16,6.9276906e-10,1.709162e-11,4.3180528e-08,2.3719298e-09,1.0,5.4195683e-09,1.9797683e-09,Cancer,TUM,True,0.99341017,0.9965166,0.9522199,0.9807156,gland,1,0,True,non-gland,gland,False
70144,21504,3.8760622000000004e-16,1.5015982e-12,2.3932254e-16,1.0,4.0789714e-24,1.2538237e-12,1.599497e-21,3.5969436999999996e-19,8.8989176e-20,1.0,1.5015983e-12,1.2544505e-12,Cancer,TUM,True,0.9838472,0.9813107,0.98549646,0.9835515,gland,0,0,True,gland,gland,True
70656,21504,9.929889e-19,1.3333405e-11,1.5269884e-16,1.0,1.8588191e-23,1.200447e-14,8.403351e-17,7.716060400000001e-16,9.251820999999999e-20,1.0,1.3333489e-11,1.2158162e-14,Cancer,TUM,True,0.99486035,0.9971551,0.987375,0.99313015,gland,0,0,True,gland,gland,True
71168,21504,1.7283475e-12,1.405974e-05,1.663036e-12,0.99998593,5.849422e-16,7.586613e-12,2.4579558e-10,3.2464038e-09,4.404643e-12,0.99998593,1.40599905e-05,1.0977996e-11,Cancer,TUM,True,0.9956006,0.9763105,0.9761292,0.9826801,gland,1,0,True,non-gland,gland,False
71680,21504,6.013702e-09,5.1212837e-06,4.1165502e-10,0.9999949,3.662762e-13,3.3808722e-09,5.667476e-11,3.8477124e-09,1.0872643e-11,0.9999949,5.121352e-06,9.80623e-09,Cancer,TUM,True,0.99687636,0.992062,0.9730365,0.98732495,gland,0,0,True,gland,gland,True
72192,21504,8.7306055e-17,4.3104322e-12,5.1196725e-16,1.0,4.1348283e-21,1.0291938e-12,1.1299401e-17,1.3038963000000001e-17,4.4448504999999997e-20,1.0,4.3104435e-12,1.029793e-12,Cancer,TUM,True,0.99771273,0.9990601,0.9964619,0.99774486,gland,0,0,True,gland,gland,True
72704,21504,5.438413e-26,1.2858845e-13,6.0476767e-24,1.0,2.9007641e-33,6.4518157e-21,2.3291217e-19,2.1238134e-20,4.3581678e-26,1.0,1.2858868e-13,6.4579178000000006e-21,Cancer,TUM,True,0.9997695,0.9992446,0.9914225,0.99681216,gland,0,0,True,gland,gland,True
73216,21504,2.0394451e-21,9.4583036e-11,1.6861705e-17,1.0,4.1517167000000004e-32,1.198481e-19,1.47879e-22,1.8657351999999998e-19,3.8214466000000003e-16,1.0,9.458342e-11,1.6983593e-17,Cancer,TUM,True,0.9993436,0.983597,0.9965166,0.9931524,gland,0,0,True,gland,gland,True
73728,21504,8.151711700000001e-16,3.1695344e-09,2.2507427e-15,1.0,2.5061322e-20,1.7043172e-12,8.08608e-17,4.0461144e-14,5.0569417e-15,1.0,3.1695395e-09,1.7073831e-12,Cancer,TUM,True,0.9962346,0.99444515,0.98481095,0.99183017,gland,0,0,True,gland,gland,True
74240,21504,8.684841e-15,1.9987114e-08,2.6966177e-12,1.0,2.4682354e-15,1.1326538e-11,1.890886e-10,1.5649631e-12,6.928644e-17,1.0,2.0176204e-08,1.403184e-11,Cancer,TUM,True,0.99821776,0.992062,0.97788346,0.9893877,gland,1,0,True,non-gland,gland,False
74752,21504,1.9502942e-15,1.5884113e-11,2.3426298e-12,1.0,1.7014553e-20,1.8400861e-10,5.3965713e-16,7.651554e-14,9.407415999999999e-20,1.0,1.5884653e-11,1.863532e-10,Cancer,TUM,True,0.99760324,0.99611557,0.9905874,0.9947688,gland,0,0,True,gland,gland,True
75264,21504,3.2253100000000003e-28,4.817385e-15,1.8691979e-26,1.0,9.433078999999999e-34,2.1990086e-21,2.735665e-22,1.0339254e-24,3.2007357000000003e-28,1.0,4.8173855e-15,2.1990275e-21,Cancer,TUM,True,0.99984396,0.99899954,0.997851,0.9988982,gland,0,0,True,gland,gland,True
75776,21504,3.7084776e-26,3.3889754e-15,6.0020557e-24,1.0,7.4112214e-36,6.454075e-15,4.4901086e-30,1.4391598e-30,1.7129031e-36,1.0,3.3889754e-15,6.454075e-15,Cancer,TUM,True,0.9998623,0.99972194,0.9984988,0.99936104,gland,0,0,True,gland,gland,True
76288,21504,1.1162739e-16,4.1269882e-10,1.0339769000000001e-16,1.0,2.8334081e-24,3.6098225e-12,5.3809755e-21,9.741913999999999e-19,5.1670276e-19,1.0,4.1269882e-10,3.6100376e-12,Cancer,TUM,True,0.9979493,0.9976404,0.9951703,0.99692005,gland,0,0,True,gland,gland,True
76800,21504,8.811706000000001e-18,8.5578723e-13,8.628035e-17,1.0,6.6852264e-27,2.889406e-14,1.5094858000000001e-24,1.6345626e-22,1.8321444e-24,1.0,8.5578723e-13,2.898915e-14,Cancer,TUM,True,0.9997868,0.9932025,0.997981,0.99699014,gland,0,0,True,gland,gland,True
77312,21504,5.5177895e-15,1.3639559e-10,5.3436357e-13,1.0,1.6021207000000002e-16,3.9170747e-11,7.940428e-13,3.4390646e-14,5.071652e-19,1.0,1.371898e-10,3.9710627e-11,Cancer,TUM,True,0.9998148,0.997065,0.9921841,0.99635464,gland,0,0,True,gland,gland,True
77824,21504,5.2131684e-11,0.000530253,1.4547659e-08,0.9994697,2.8900529000000005e-16,1.4684728e-09,9.360995e-14,6.28179e-13,5.7907134e-12,0.9994697,0.000530253,1.6068263e-08,Cancer,TUM,True,0.9953181,0.9845754,0.9700135,0.9833023,gland,0,0,True,gland,gland,True
78336,21504,3.1455762e-13,2.5714089e-08,1.914441e-11,1.0,2.0749646e-19,9.144617e-11,5.6656424e-16,1.7354326e-14,6.879438e-12,1.0,2.5720968e-08,1.1090514e-10,Cancer,TUM,True,0.99945575,0.99879336,0.994615,0.99762136,gland,0,0,True,gland,gland,True
78848,21504,8.4431306e-13,7.774378e-06,6.119547e-13,0.99999225,3.3283074e-17,2.2108517e-13,2.8954964e-14,1.6677026e-13,1.9921534e-12,0.99999225,7.77438e-06,1.677353e-12,Cancer,TUM,True,0.9998945,0.99943846,0.9964619,0.9985983,gland,0,0,True,gland,gland,True
79360,21504,4.0615794e-10,0.0003602931,5.929987e-07,0.99961865,2.6662675e-13,3.3925172e-09,3.7974232e-10,8.8893366e-08,2.0345722e-05,0.9996187,0.00038063922,5.9679735e-07,Cancer,TUM,True,0.99992275,0.9998029,0.987375,0.9957002,gland,0,0,True,gland,gland,True
79872,21504,1.7886281e-20,3.778908e-08,2.7625669999999996e-20,1.0,1.8275383e-23,1.9189196e-18,1.4559774999999998e-18,3.9022097e-20,1.2971429999999999e-19,1.0,3.778908e-08,1.9644314999999998e-18,Cancer,TUM,True,0.9999039,0.9997998,0.99453074,0.9980781,gland,0,0,True,gland,gland,True
80384,21504,8.8697e-15,2.9711834e-06,1.0583486e-12,0.999997,1.9686272e-19,3.0911932e-13,1.4635464e-18,1.7709722e-18,8.2425115e-19,0.999997,2.9711834e-06,1.3763376e-12,Cancer,TUM,True,0.9999827,0.9998313,0.9975274,0.9991138,gland,0,0,True,gland,gland,True
80896,21504,1.0208303999999999e-18,1.1876934e-05,1.2499756e-13,0.9999881,1.8042782e-21,8.356138e-16,2.7559918e-13,1.4636284e-14,5.3122014e-13,0.9999881,1.1876935e-05,1.2583418e-13,Cancer,TUM,True,0.9998148,0.99977654,0.9959299,0.9985071,gland,0,0,True,gland,gland,True
81408,21504,1.7336691e-12,8.690423e-06,1.6389459e-12,0.9999913,1.2233496999999998e-18,8.84277e-12,3.111223e-16,4.7742826e-13,2.4624763e-08,0.9999913,8.715047e-06,1.2215385e-11,Cancer,TUM,True,0.99992514,0.9978173,0.99014014,0.9959609,gland,1,0,True,non-gland,gland,False
81920,21504,3.0772571e-15,1.8295088e-08,5.771468e-14,1.0,5.716774000000001e-22,7.758359e-15,1.1381112999999999e-18,1.3862185e-16,6.7242943e-12,1.0,1.8301812e-08,6.8550295e-14,Cancer,TUM,True,0.99931216,0.99931216,0.99128854,0.99663764,gland,1,0,True,non-gland,gland,False
82432,21504,4.1017756e-13,7.873044e-10,2.6717316e-08,1.0,3.8673847e-20,5.354851e-12,3.5053122000000003e-16,1.9951614e-12,4.5107898e-10,1.0,1.2383837e-09,2.6723082e-08,Cancer,TUM,True,0.9950563,0.9585377,0.9559813,0.9698584,gland,0,0,True,gland,gland,True
82944,21504,1.4842561e-12,4.370123e-09,1.7776176e-09,0.9999994,6.259334e-18,6.111643e-07,2.7521027e-14,3.1654453e-11,2.132684e-14,0.9999994,4.370172e-09,6.129434e-07,Cancer,TUM,True,0.9559813,0.97046465,0.9142907,0.9469122,gland,0,0,True,gland,gland,True
83456,21504,3.1684837e-09,0.35907397,1.8620624e-07,0.64092493,1.1510694e-09,7.13355e-09,1.120112e-07,2.7898005e-07,5.084048e-07,0.6409252,0.3590746,1.9650827e-07,Cancer,TUM,True,0.9998287,0.97324073,0.96485513,0.9793082,gland,0,0,True,gland,gland,True
83968,21504,2.094858e-06,0.7267854,0.15754272,0.017251689,0.00086467067,5.440127e-05,0.0013126777,0.0021794776,0.09400688,0.019431166,0.8229697,0.15759923,Normal,NORM,True,0.9998945,0.96267307,0.96691406,0.97649384,gland,0,0,False,gland,gland,False
84480,21504,7.3228604e-11,0.9996451,3.67107e-12,0.0003536038,4.7701376e-09,5.6394303e-09,1.275101e-06,5.46763e-10,5.793352e-09,0.00035360435,0.99964637,5.71633e-09,Normal,NORM,True,0.9999757,0.99486035,0.99155444,0.99546355,gland,0,0,False,gland,gland,False
50176,20480,6.123897e-10,5.8284255e-10,4.9104966e-07,0.9999994,6.655546e-14,3.4256196e-08,4.0749235e-10,9.45512e-08,1.4107587e-10,0.9999995,1.1314774e-09,5.259182e-07,Cancer,TUM,True,0.7195807,0.5998368,0.5020752,0.6071642,gland,1,0,True,non-gland,gland,False
50688,20480,5.6966064e-06,0.0006888774,0.51835734,0.061342802,5.30418e-07,0.0001493784,0.30671957,0.11206651,0.0006693411,0.17340931,0.30807832,0.5185124,Others,DEB,True,0.43542132,0.6050992,0.2247353,0.42175195,non-gland,1,1,False,non-gland,non-gland,False
51200,20480,1.9679596e-06,9.865728e-05,0.016164731,0.0022638412,1.009465e-06,0.00057843677,0.057090014,0.923793,8.206216e-06,0.92605686,0.057197887,0.016745137,Cancer,STR,True,0.95150405,0.89029425,0.82893884,0.89024574,gland,1,0,True,non-gland,gland,False
51712,20480,6.55987e-12,4.527099e-06,1.2790595e-12,0.99999547,9.696383000000001e-18,4.2582196e-09,2.3124645e-14,2.2215968e-12,2.9507017e-13,0.99999547,4.5270995e-06,4.2660586e-09,Cancer,TUM,True,0.9996486,0.9956006,0.99566853,0.99697256,gland,0,0,True,gland,gland,True
52224,20480,9.934248e-11,2.5683649e-08,1.332142e-09,1.0,3.4343265e-17,1.0471151e-09,2.0715454e-14,1.2674044e-11,2.8439768e-09,1.0,2.8527648e-08,2.4785995e-09,Cancer,TUM,True,0.9999778,0.9999069,0.9992792,0.9997213,gland,0,0,True,gland,gland,True
53248,20480,1.0603331e-21,1.6698049e-15,1.0768471e-19,1.0,2.3883309999999998e-36,3.0687631e-12,1.4510309e-34,2.1090406e-26,9.4176777e-29,1.0,1.6698049e-15,3.0687633e-12,Cancer,TUM,True,0.99580115,0.9996947,0.99879336,0.9980964,gland,0,0,True,gland,gland,True
53760,20480,4.272642e-30,6.3264774e-19,9.09224e-28,1.0,1.0000000000000001e-45,1.0860834600000001e-20,2.3879848e-36,4.0484672e-30,8.116884e-34,1.0,6.3264774e-19,1.0860835e-20,Cancer,TUM,True,0.9994116,0.9996259,0.9985896,0.999209,gland,0,0,True,gland,gland,True
54272,20480,2.3055737e-14,2.0646802e-08,1.4656943e-13,1.0,9.368809999999999e-20,3.9741408e-11,2.0428043e-14,2.6630426e-15,6.971586999999999e-19,1.0,2.0646821e-08,3.9911033e-11,Cancer,TUM,True,0.99895155,0.9997546,0.99736834,0.9986915,gland,0,0,True,gland,gland,True
54784,20480,8.0712013e-23,8.372386e-15,9.9763565e-20,1.0,6.557609999999999e-31,6.8911157e-15,2.5034082e-28,1.61957e-26,5.745021e-29,1.0,8.372386e-15,6.8912157e-15,Cancer,TUM,True,0.99966466,0.9998313,0.999015,0.9995036,gland,0,0,True,gland,gland,True
55296,20480,3.534077e-28,1.2517238e-15,4.7512988e-23,1.0,2.4795982999999997e-37,3.5844652e-19,1.6712085e-28,7.582817e-26,2.8208812e-28,1.0,1.2517238e-15,3.5849403e-19,Cancer,TUM,True,0.99944717,0.99936384,0.9981614,0.9989908,gland,0,0,True,gland,gland,True
55808,20480,5.7305410000000005e-18,2.0947741e-13,8.27541e-12,1.0,2.6227243e-24,8.7266945e-13,2.6674714e-18,6.385547e-17,4.0471020000000004e-18,1.0,2.0948414e-13,9.148085e-12,Cancer,TUM,True,0.9992446,0.99929035,0.99486035,0.99779844,gland,0,0,True,gland,gland,True
56320,20480,2.6727687e-25,3.3734664999999996e-18,4.2163366e-19,1.0,1.1854359e-34,1.9343768e-17,1.306737e-21,6.254033e-20,4.0389114e-26,1.0,3.3747731999999997e-18,1.9765401e-17,Cancer,TUM,True,0.99895155,0.99970406,0.99580115,0.99815226,gland,0,0,True,gland,gland,True
56832,20480,1.6902577e-08,0.001013162,6.9542574e-07,0.9989857,2.9274704e-11,3.1610398e-07,5.783129e-09,3.1966603e-09,5.432231e-12,0.9989857,0.0010131678,1.0284323e-06,Cancer,TUM,True,0.9959927,0.99586606,0.99101454,0.99429107,gland,0,0,True,gland,gland,True
57344,20480,1.7827882e-07,1.6312945e-06,0.00017739987,6.11802e-05,6.084681e-08,1.7069453e-05,0.9861464,0.01359538,6.5505327e-07,0.01365656,0.9861487,0.0001946476,Normal,MUS,True,0.9965166,0.96641046,0.94165415,0.96819377,gland,0,0,False,gland,gland,False
57856,20480,6.9513614e-12,6.1066983e-09,7.3207315e-07,1.2629658e-08,1.423159e-10,2.145347e-08,0.9993248,0.0006744963,2.2946102e-10,0.0006745089,0.9993248,7.535335e-07,Normal,MUS,True,0.9606575,0.9539661,0.8392076,0.9179437,gland,0,0,False,gland,gland,False
53760,22016,4.330725e-09,4.3973077e-06,1.5590665e-08,0.9999937,6.4890255e-12,5.521014e-07,1.2529279e-06,4.647041e-09,6.395893e-13,0.9999937,5.6502427e-06,5.720228e-07,Cancer,TUM,True,0.99980897,0.9997086,0.9964619,0.99865985,gland,0,0,True,gland,gland,True
54272,22016,5.210725e-22,4.5216734e-12,5.597873e-20,1.0,7.92091e-33,2.5256113e-15,1.0748107e-28,1.0869339e-26,1.0224909e-26,1.0,4.5216734e-12,2.5256678e-15,Cancer,TUM,True,0.99978,0.99974686,0.998884,0.9994703,gland,0,0,True,gland,gland,True
54784,22016,3.8058543000000003e-22,1.6766033e-14,6.598526999999999e-19,1.0,8.7269764e-32,7.13603e-15,6.9435807e-28,2.7082784e-26,1.5624781000000001e-24,1.0,1.6766033e-14,7.13669e-15,Cancer,TUM,True,0.99984396,0.99984646,0.9984269,0.9993725,gland,0,0,True,gland,gland,True
55296,22016,2.1402016e-11,1.4514332e-09,8.319367e-09,0.9999956,5.0619903e-17,4.39294e-06,7.6774545e-14,7.072074e-14,6.184316700000001e-16,0.9999956,1.4515107e-09,4.401281e-06,Cancer,TUM,True,0.99732697,0.9942697,0.99444515,0.99534726,gland,1,0,True,non-gland,gland,False
55808,22016,1.8440527e-14,3.014035e-10,6.37508e-10,1.0,2.8613054e-21,1.03727036e-11,1.4957638000000002e-16,2.426515e-14,4.902539e-13,1.0,3.018939e-10,6.478991e-10,Cancer,TUM,True,0.9994023,0.99931216,0.9961755,0.9982967,gland,0,0,True,gland,gland,True
56320,22016,1.9814147e-11,2.3464027e-05,1.0232512e-08,0.99997497,5.52462e-16,1.5599786e-06,2.4741808e-13,1.809805e-12,5.6828283e-12,0.99997497,2.3464032e-05,1.5702309e-06,Cancer,TUM,True,0.9995122,0.9951703,0.99469805,0.9964602,gland,0,0,True,gland,gland,True
56832,22016,1.2436982e-06,0.00021202963,0.0007328816,0.13582961,5.027804e-07,4.2318297e-05,0.255443,0.6073581,0.00038025895,0.7431877,0.25603577,0.00077644363,Cancer,STR,True,0.9861514,0.91730267,0.9059898,0.9364813,gland,0,0,True,gland,gland,True
57344,22016,1.6512197e-23,2.5718719e-14,1.0097656e-18,1.0,1.8236816e-29,1.1018846499999998e-17,7.98608e-18,9.19374e-19,1.0896002e-24,1.0,2.5726705e-14,1.2028629e-17,Cancer,TUM,True,0.9900636,0.9956006,0.9891816,0.99161524,gland,0,0,True,gland,gland,True
57856,22016,2.1454274e-09,0.00014704662,0.0034969666,0.9706796,5.983051e-11,1.0149666e-06,0.02551129,0.00016371557,3.4444716e-07,0.9708433,0.025658682,0.0034979836,Cancer,TUM,True,0.96485513,0.8740772,0.8344069,0.89111304,gland,0,0,True,gland,gland,True
58368,22016,2.9041797e-10,4.2660353e-08,7.188407e-10,0.99999774,1.6271382e-13,1.8876641e-06,1.2759253e-10,2.990569e-07,1.278932e-10,0.99999803,4.2916003e-08,1.8886734e-06,Cancer,TUM,True,0.9974491,0.99629277,0.98571813,0.99315333,gland,0,0,True,gland,gland,True
58880,22016,2.3162773e-24,2.7160754e-14,6.3116317e-18,1.0,1.20810785e-32,9.7973365e-18,4.946434e-23,9.096332e-21,2.7552378e-23,1.0,2.7160754e-14,1.6108970000000002e-17,Cancer,TUM,True,0.99961406,0.9992563,0.9957353,0.99820185,gland,0,0,True,gland,gland,True
59392,22016,1.1305219e-25,6.897875e-15,2.8706732e-22,1.0,1.0094988999999999e-35,4.4933592e-17,3.5037780000000004e-29,2.9364923e-25,1.59205e-31,1.0,6.897875e-15,4.493388e-17,Cancer,TUM,True,0.99469805,0.997783,0.9921841,0.99488837,gland,0,0,True,gland,gland,True
59904,22016,6.160268e-20,1.1846231e-10,1.3341867e-16,1.0,2.7357583000000002e-30,2.0348674e-14,9.461241000000001e-23,1.2149975e-19,1.263868e-22,1.0,1.1846231e-10,2.0482155e-14,Cancer,TUM,True,0.9993013,0.9988121,0.99771273,0.99860877,gland,0,0,True,gland,gland,True
60416,22016,1.4690028e-20,8.8029884e-14,3.6739243e-18,1.0,1.4019398e-29,3.0630906e-12,2.0740335e-24,1.3840803000000001e-21,1.7338618e-28,1.0,8.8029884e-14,3.0630943e-12,Cancer,TUM,True,0.99950445,0.99942076,0.9993436,0.99942297,gland,0,0,True,gland,gland,True
60928,22016,4.0141634e-20,8.775773e-12,3.4221548e-15,1.0,1.1907616e-26,3.0110124e-14,2.3623473999999996e-18,3.3718067999999996e-18,9.384006999999999e-21,1.0,8.775775e-12,3.353232e-14,Cancer,TUM,True,0.9984269,0.9985896,0.9959299,0.9976488,gland,0,0,True,gland,gland,True
61440,22016,1.1596186e-21,4.1442703e-14,5.485136e-22,1.0,1.7466924e-30,1.7240412e-13,2.5922562999999997e-25,3.6421097e-25,9.198907e-32,1.0,4.1442703e-14,1.7240412e-13,Cancer,TUM,True,0.9965166,0.99845123,0.99635005,0.9971059,gland,0,0,True,gland,gland,True
61952,22016,5.592323e-20,6.8995765e-10,2.2764248e-13,1.0,8.525249e-22,2.0710644e-13,5.5468156e-12,1.2546352e-15,6.988948e-19,1.0,6.955045e-10,4.3474897e-13,Cancer,TUM,True,0.9967269,0.9964619,0.97068775,0.9879589,gland,0,0,True,gland,gland,True
62464,22016,2.8955628e-14,2.170366e-09,2.101229e-09,1.0,7.3519244e-20,2.5615547e-12,5.5448246e-13,6.388533e-13,1.3804693e-12,1.0,2.172301e-09,2.1038193e-09,Cancer,TUM,True,0.9716717,0.99371004,0.97838473,0.98125553,gland,0,0,True,gland,gland,True
62976,22016,2.3823394e-17,1.386187e-12,2.3150475e-18,1.0,2.1583698e-20,3.2384122e-15,8.069334e-13,5.641504e-14,3.3666238e-20,1.0,2.1931203e-12,3.2645505e-15,Cancer,TUM,True,0.96295285,0.9879462,0.98998636,0.9802952,gland,0,0,True,gland,gland,True
63488,22016,3.7305845999999995e-18,6.6032874e-11,1.6742872e-17,1.0,4.7002564000000004e-26,3.9128348e-14,5.1889476000000005e-21,7.050007000000001e-17,5.0136262999999997e-23,1.0,6.6032874e-11,3.9148823e-14,Cancer,TUM,True,0.99893504,0.99963737,0.9962346,0.998269,gland,0,0,True,gland,gland,True
64000,22016,6.743552e-07,0.0015150813,0.00016347505,0.97666365,1.2714425e-08,5.5768785e-05,0.0023890387,0.019205315,7.0222595e-06,0.995869,0.003911155,0.00021991819,Cancer,TUM,True,0.99818975,0.9738444,0.9838472,0.9852938,gland,0,0,True,gland,gland,True
64512,22016,2.6464921e-08,4.9140606e-05,1.7682434e-09,0.9999496,1.08212155e-11,1.3561926e-07,3.4193798e-07,8.1575047e-07,5.511806e-09,0.9999504,4.9488066e-05,1.6385242e-07,Cancer,TUM,True,0.99453074,0.97046465,0.96814114,0.97771215,gland,0,0,True,gland,gland,True
65024,22016,3.3567272999999996e-18,3.622804e-08,6.872387799999999e-18,1.0,1.6068426e-20,3.3401545e-14,2.068181e-11,6.4924095e-12,1.233858e-19,1.0,3.624872e-08,3.3411774e-14,Cancer,TUM,True,0.96765566,0.9845754,0.95531917,0.96918344,gland,0,0,True,gland,gland,True
65536,22016,1.3044874e-08,3.4391505e-05,2.7923146e-08,0.9992206,1.04015e-10,5.733962e-08,0.00016422095,0.00058064953,7.566906e-09,0.9998013,0.00019862014,9.830764e-08,Cancer,TUM,True,0.96432143,0.94853723,0.87450653,0.92912173,gland,0,0,True,gland,gland,True
66048,22016,1.0102816e-11,3.3397757e-08,4.7054208e-08,0.9997253,2.0812055e-13,1.4701741e-09,2.944795e-05,0.0002451123,1.4354322e-10,0.9999704,2.9481493e-05,4.8534485e-08,Cancer,TUM,True,0.7559974,0.6171666,0.57320064,0.6487882,gland,0,0,True,gland,gland,True
66560,22016,6.984135e-16,2.448562e-10,1.970287e-14,1.0,3.5363246e-23,6.286642e-14,2.794155e-17,3.1948267000000003e-16,3.0116136e-19,1.0,2.4485622e-10,8.32677e-14,Cancer,TUM,True,0.96641046,0.9697854,0.97539,0.9705286,gland,0,0,True,gland,gland,True
67072,22016,8.3185655e-12,1.4831675e-08,1.4775077e-10,1.0,1.071715e-14,4.44067e-10,9.783595e-10,1.3773141e-11,1.0958913e-15,1.0,1.5810047e-08,6.0013633e-10,Cancer,TUM,True,0.9878528,0.97737074,0.9755769,0.9802668,gland,0,0,True,gland,gland,True
67584,22016,1.010806e-11,3.1077278e-08,5.161513e-11,1.0,1.2254786e-14,8.646324e-09,6.803717e-11,4.4903425e-10,3.713226e-15,1.0,3.114533e-08,8.708047e-09,Cancer,TUM,True,0.9916842,0.99101454,0.9798227,0.9875071,gland,0,0,True,gland,gland,True
68096,22016,5.3383958e-18,5.2690673e-12,3.7216656e-14,1.0,4.7578728e-27,2.3092398e-14,4.7013469999999996e-20,2.4829445e-18,8.2075794e-20,1.0,5.2690673e-12,6.03144e-14,Cancer,TUM,True,0.9900636,0.9918121,0.99128854,0.9910547,gland,0,0,True,gland,gland,True
68608,22016,2.5215502e-14,4.6727653e-09,1.6668256e-16,1.0,4.1446056e-20,8.217477e-13,4.9229614e-15,4.2231628e-11,2.0501502e-18,1.0,4.67277e-09,8.4712993e-13,Cancer,TUM,True,0.99740905,0.9978173,0.9928786,0.99603504,gland,0,0,True,gland,gland,True
69120,22016,2.444202e-15,9.47962e-10,2.129646e-13,1.0,2.7757713e-20,3.640217e-12,3.5963062e-15,1.039657e-15,2.4002446999999997e-18,1.0,9.479656e-10,3.855626e-12,Cancer,TUM,True,0.9991959,0.997783,0.9966234,0.9978674,gland,0,0,True,gland,gland,True
69632,22016,2.745154e-13,2.24869e-09,1.9225994e-09,1.0,3.886704e-18,1.4133196e-08,8.0982706e-14,4.0200357e-11,1.3105212e-13,1.0,2.248902e-09,1.605607e-08,Cancer,TUM,True,0.979354,0.9838472,0.98087597,0.98135906,gland,0,0,True,gland,gland,True
70144,22016,1.7975654e-23,2.398124e-16,8.576420000000001e-24,1.0,6.534714e-30,9.333331000000001e-17,6.2013283000000006e-24,1.3841059000000002e-22,1.2266392e-28,1.0,2.398124e-16,9.3333336e-17,Cancer,TUM,True,0.99931216,0.99719906,0.9959299,0.9974804,gland,0,0,True,gland,gland,True
